Molecule name,class,dataset,SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3
Row345,1,training,4.5602,82.284,136.1256701,39.41,345.752,345.0855744,4,0,5,0,4,0,8,23,38,2,2,0,0,1,0,0,1,0,0,0.333333333
Row346,0,training,1.1989,48.2048,74.68011215,38.69,176.256,176.1412445,3,1,7,1,3,0,3,12,32,0,0,0,0,0,0,0,0,0,0,1
Row347,0,training,5.7691,81.7615,124.988653,35.53,373.636,371.9351418,3,0,7,0,4,0,7,18,33,1,1,0,0,0,0,0,1,0,0,0.454545455
Row348,0,training,4.4174,64.7305,89.52705051,26.3,242.346,242.0564085,2,0,8,0,4,0,5,13,32,0,0,0,0,0,0,0,0,0,0,1
Row349,0,training,3.9242,77.4538,128.8587862,89.52,333.266,333.0936406,7,0,6,0,5,0,10,23,37,1,1,0,0,0,0,0,1,0,0,0.384615385
Row350,0,training,2.5328,50.003,68.65100525,3.24,149.237,149.1204495,1,0,3,0,1,0,1,11,26,1,1,0,0,0,0,0,1,0,0,0.4
Row351,0,training,0.3205,34.8738,51.11802902,23.47,117.192,117.1153641,2,1,4,1,2,0,2,8,23,0,0,0,0,0,0,0,0,0,0,1
Row352,0,training,5.3408,92.8868,159.9794587,89.52,421.734,421.0452464,7,0,6,0,5,0,12,28,40,2,2,0,0,0,0,0,2,0,0,0.25
Row353,0,training,1.42302,63.3733,97.33938151,72.19,232.239,232.0847922,5,1,2,1,4,0,5,17,29,2,2,0,0,2,0,0,0,0,0,0.25
Row354,0,training,1.7922,70.2314,109.1128719,85.25,262.269,262.1065903,7,2,2,2,5,2,7,19,33,2,2,0,0,1,0,0,1,0,0,0.25
Row355,0,training,-0.64192,47.2724,80.70715818,103.58,198.182,198.0752902,7,2,3,2,5,3,7,14,24,0,0,0,0,0,0,0,0,0,0,0.428571429
Row356,0,training,2.1184,40.6057,55.71114953,12.03,121.183,121.0891494,1,1,2,1,1,0,1,9,20,1,1,0,0,0,0,0,1,0,0,0.25
Row357,0,training,0.417,55.5751,82.1763041,82.7,197.242,197.1276601,6,3,4,3,5,0,6,14,29,1,1,0,0,1,0,0,0,0,0,0.625
Row358,0,training,1.67088,62.3154,99.07557002,86.52,240.698,240.0890221,6,2,4,2,6,0,7,16,29,1,1,0,0,1,0,0,0,0,0,0.555555556
Row359,0,training,2.1672,62.3764,94.68299034,62.73,229.715,229.1094232,5,2,3,2,5,0,6,15,31,1,1,0,0,1,0,0,0,0,0,0.666666667
Row360,0,training,1.7771,57.7594,88.31804823,62.73,215.688,215.0937731,5,2,4,2,5,0,6,14,28,1,1,0,0,1,0,0,0,0,0,0.625
Row361,0,training,1.8456,64.5304,94.50283414,62.73,227.337,227.1204665,5,2,5,2,6,0,6,15,32,1,1,0,0,1,0,0,0,0,0,0.666666667
Row362,0,training,3.0605,62.792,100.3129346,35.53,242.702,242.070972,3,0,4,0,3,0,4,16,31,1,1,0,0,0,0,0,1,0,0,0.416666667
Row363,0,training,4.4059,97.787,155.2395924,70.54,372.808,372.0876847,6,0,6,0,6,0,7,26,43,3,3,0,0,1,0,0,2,0,0,0.210526316
Row364,0,training,3.24302,88.76,155.6196731,66.12,412.195,411.0364313,6,0,6,0,6,0,11,26,40,2,2,0,0,1,0,0,1,0,0,0.4
Row365,0,training,3.5413,81.71,122.2881661,44.76,320.372,320.0305877,4,0,7,0,6,0,7,19,36,1,1,0,0,0,0,0,1,0,0,0.416666667
Row366,0,training,0.7355,26.83,42.78448378,26.3,100.117,100.0524295,2,0,2,0,2,0,2,7,15,0,0,0,0,0,0,0,0,0,0,0.4
Row367,1,training,2.04,58.355,94.17119046,52.6,222.24,222.0892089,4,0,4,0,4,0,4,16,30,1,1,0,0,0,0,0,1,0,0,0.333333333
Row368,0,training,0.5286,31.931,54.00055103,43.37,130.143,130.0629942,3,0,3,0,3,0,3,9,19,0,0,0,0,0,0,0,0,0,0,0.666666667
Row369,0,training,2.0054,70.8865,116.1355902,88.13,314.296,314.0589106,7,0,9,0,8,0,9,19,38,0,0,0,0,0,0,0,0,0,0,0.8
Row370,0,training,2.1218,77.565,121.9659077,71.06,330.364,330.036067,6,0,9,0,8,0,9,19,38,0,0,0,0,0,0,0,0,0,0,0.8
Row371,0,training,1.7605,80.56,128.5921809,77.32,314.411,314.1412616,7,0,4,0,7,1,8,21,43,1,1,0,0,1,0,0,0,0,0,0.692307692
Row372,0,training,2.632,79.787,122.6121961,65.07,329.38,329.0520514,6,0,8,0,7,2,9,19,39,0,0,0,0,0,0,0,0,0,0,0.8
Row373,0,training,3.6038,83.4777,129.3652279,56.79,301.342,301.1314081,5,1,7,1,4,1,5,22,41,2,2,0,0,0,0,0,2,0,0,0.235294118
Row374,0,training,5.1791,97.899,152.220629,30.82,359.416,359.1696854,3,0,4,0,3,0,5,26,49,3,2,0,1,0,0,1,2,0,0,0.380952381
Row375,0,training,2.3338,71.51,111.8944608,62.7,292.297,292.0646647,6,0,7,0,7,0,8,18,35,1,1,0,0,1,0,0,0,0,0,0.6
Row376,0,training,6.372,113.251,167.440822,27.69,376.496,376.2038448,3,0,9,0,3,0,3,28,56,3,3,0,0,0,0,0,3,0,0,0.28
Row377,0,training,1.6675,42.0234,60.61472327,35.25,137.182,137.084064,2,2,2,1,2,0,2,10,21,1,1,0,0,0,0,0,1,0,0,0.25
Row378,0,training,3.6927,68.9637,97.31891326,21.26,217.312,217.1466642,2,1,2,1,2,0,2,16,35,2,1,0,1,0,0,1,1,0,0,0.428571429
Row379,0,training,2.7697,89.1795,151.1601906,98.48,406.226,404.9865438,8,1,5,1,7,0,12,25,35,3,3,0,0,2,0,0,1,0,0,0.153846154
Row380,0,training,0.4037,28.1738,44.10679847,29.46,104.149,104.0837296,2,1,3,1,2,0,2,7,19,0,0,0,0,0,0,0,0,0,0,1
Row381,0,training,0.9761,37.743,61.31751627,35.53,146.186,146.0942943,3,0,5,0,3,0,3,10,24,0,0,0,0,0,0,0,0,0,0,0.857142857
Row382,0,training,0.0484,45.2168,73.42871527,47.92,178.228,178.1205091,4,1,9,1,4,0,4,12,30,0,0,0,0,0,0,0,0,0,0,1
Row383,0,training,3.12322,75.256,113.6891073,29.54,269.772,269.1182566,3,0,6,0,2,1,4,18,38,1,1,0,0,0,0,0,1,0,0,0.5
Row384,0,training,5.45548,83.921,143.9058848,37.95,407.617,405.9695374,3,0,4,0,3,0,8,23,34,2,2,0,0,1,0,0,1,0,0,0.266666667
Row385,0,training,3.8896,91.8042,137.1173693,56.79,345.401,345.1163659,5,1,8,1,5,0,7,22,46,1,1,0,0,0,0,0,1,0,0,0.533333333
Row386,0,training,3.8389,83.492,125.8757419,53.47,318.379,318.1167002,5,0,6,0,6,0,7,20,43,1,1,0,0,1,0,0,0,0,0,0.692307692
Row387,0,training,4.2356,68.553,114.4975903,27.69,336.004,333.8920626,3,0,6,0,4,0,9,15,26,0,0,0,0,0,0,0,0,0,0,1
Row388,0,training,3.2711,71.2614,110.2647111,70.83,291.265,291.0330302,6,0,7,0,6,0,8,18,32,1,1,0,0,0,0,0,1,0,0,0.4
Row389,0,training,4.43112,90.396,137.9279472,57.9,362.771,362.0144589,5,0,6,0,6,0,8,22,38,2,2,0,0,1,0,0,1,0,0,0.357142857
Row390,0,training,3.58472,79.023,119.5107998,53.47,304.352,304.1010502,5,0,7,0,6,0,7,19,40,1,1,0,0,1,0,0,0,0,0,0.666666667
Row391,1,training,4.7181,77.432,125.741182,40.58,350.591,348.9262839,4,0,6,0,5,0,9,18,29,1,1,0,0,1,0,0,0,0,0,0.444444444
Row392,0,training,3.1887,73.582,116.8367094,58.4,313.747,313.0416767,6,0,7,0,7,0,9,18,35,1,1,0,0,1,0,0,0,0,0,0.777777778
Row393,0,training,3.7702,72.994,100.8089988,18.46,274.413,274.0284795,2,0,9,0,5,0,6,14,33,0,0,0,0,0,0,0,0,0,0,1
Row394,1,training,4.5063,77.339,107.1739409,18.46,288.44,288.0441295,2,0,7,0,5,0,6,15,36,0,0,0,0,0,0,0,0,0,0,1
Row395,0,training,2.3228,41.798,63.66429344,27.69,166.157,166.075881,3,0,6,0,3,0,4,10,25,0,0,0,0,0,0,0,0,0,0,1
Row396,0,training,0.4455,107.395,176.9648234,170.95,470.489,470.0678389,13,2,7,2,11,2,15,31,49,3,3,0,0,3,0,0,0,0,0,0.25
Row397,1,training,0.1928,96.44,160.846663,166.54,431.452,431.0569399,12,2,7,2,10,2,14,28,45,2,2,0,0,2,0,0,0,0,0,0.285714286
Row398,0,training,3.5141,62.781,91.42730681,20.31,215.362,215.1343853,2,0,3,0,2,1,3,14,35,1,0,1,1,0,0,0,0,1,1,0.909090909
Row399,0,training,2.7355,53.569,78.69742259,20.31,187.308,187.1030852,2,0,1,0,2,1,3,12,29,1,0,1,1,0,1,1,0,0,0,0.888888889
Row400,0,training,4.8444,98.2678,147.538326,58.89,359.919,359.1321924,4,1,9,1,5,0,6,23,49,1,0,0,1,0,0,0,0,0,1,0.647058824
Row401,0,training,2.19406,45.0654,61.86612016,26.02,135.21,135.1047994,1,2,0,1,1,0,1,10,23,1,1,0,0,0,0,0,1,0,0,0.333333333
Row402,0,training,4.58,158.2928,247.3908968,119.41,577.722,577.3151861,9,3,10,3,6,2,9,42,85,5,2,3,3,0,2,2,2,1,1,0.545454545
Row403,0,training,3.13484,70.1768,95.89816295,52.04,212.296,212.1313485,2,4,1,2,2,0,2,16,32,2,2,0,0,0,0,0,2,0,0,0.142857143
Row404,0,training,0.5566,36.9316,52.90541827,72.27,124.143,124.0636629,3,5,0,3,3,0,3,9,17,1,1,0,0,0,0,0,1,0,0,0
Row405,1,training,-1.2436,110.9307,187.2234706,201.85,460.439,460.1481803,11,8,2,7,10,1,11,33,57,4,1,0,3,0,0,0,1,0,3,0.409090909
Row406,0,training,1.1769,33.891,50.26211938,3.24,121.611,121.0658271,1,0,3,0,1,0,2,7,19,0,0,0,0,0,0,0,0,0,0,1
Row407,0,training,1.6262,63.3647,94.73619936,53.93,221.26,221.1164267,5,1,3,1,3,1,5,16,31,1,1,0,0,0,0,0,1,0,0,0.272727273
Row408,0,training,2.0853,66.8407,102.1700384,38.33,233.311,233.1415788,3,1,3,1,3,0,3,17,36,2,1,1,1,0,1,1,1,0,0,0.5
Row409,0,training,1.9222,35.8644,53.07456004,26.02,127.574,127.0188769,1,2,0,1,1,0,2,8,14,1,1,0,0,0,0,0,1,0,0,0
Row410,0,training,-1.4716,16.9065,29.10055273,81.14,75.071,75.04326178,4,5,0,3,2,2,4,5,10,0,0,0,0,0,0,0,0,0,0,0
Row411,1,training,3.6444,57.846,101.3777278,0,290.832,287.8600663,0,0,0,0,0,0,6,12,18,1,0,1,1,0,0,0,0,1,1,1
Row412,1,training,2.2986,27.495,46.77761247,0,208.28,205.8133519,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,1
Row413,0,training,3.7268,40.58,76.9237905,0,236.74,233.8131161,0,0,0,0,0,0,6,8,8,0,0,0,0,0,0,0,0,0,0,1
Row414,0,training,2.9135,65.088,112.2086867,37.38,300.594,298.9341325,3,0,1,0,3,2,7,16,24,2,0,1,2,0,1,1,0,0,1,0.555555556
Row415,0,training,3.0682,30.438,55.62765502,0,165.834,163.8754107,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0
Row416,1,training,2.1425,24.421,43.21333109,0,163.829,161.8638675,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,1
Row417,0,training,1.31368,21.107,40.10330528,23.79,109.943,108.9486044,1,0,0,0,1,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0.5
Row418,0,training,3.5209,74.729,128.876895,37.38,349.066,346.9108102,3,0,3,0,3,2,8,18,27,2,0,1,2,0,1,1,0,0,1,0.6
Row419,0,training,1.9864,21.347,39.64904971,0,119.378,117.9143831,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,1
Row420,0,training,1.3687,16.05,24.71785634,0,62.499,61.99232778,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0
Row421,0,training,1.9352,20.846,35.02112256,0,96.944,95.95335542,0,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0
Row422,0,training,2.5166,47.478,87.71503349,34.14,245.876,243.86524,2,0,0,0,2,0,6,12,12,1,0,0,1,0,0,0,0,0,1,0
Row423,0,training,5.607,56.502,99.25100048,0,284.784,281.8131161,0,0,0,0,0,0,6,12,12,1,1,0,0,0,0,0,1,0,0,0
Row424,0,training,2.9934,36.462,58.03793557,0,147.004,145.9690055,0,0,0,0,0,0,2,8,12,1,1,0,0,0,0,0,1,0,0,0
Row425,0,training,3.1477,68.416,131.2078782,43.37,370.83,367.81351,3,0,0,0,3,0,9,18,20,3,0,2,3,0,1,1,0,1,2,0.555555556
Row426,0,training,3.6898,77.3634,142.510778,41.52,406.929,403.8168811,3,0,0,0,3,0,10,19,25,3,0,2,3,0,1,1,0,1,2,0.777777778
Row427,0,training,3.6108,56.228,103.8051105,43.37,285.897,283.8601546,3,0,0,0,3,0,7,15,15,2,1,0,1,0,0,1,1,0,0,0
Row428,0,training,3.4932,48.958,70.41633388,0,162.619,162.0236279,0,0,0,0,0,0,1,11,18,2,2,0,0,0,0,0,2,0,0,0
Row429,1,training,3.6468,41.472,68.3412018,0,181.449,179.9300331,0,0,0,0,0,0,3,9,12,1,1,0,0,0,0,0,1,0,0,0
Row430,0,training,4.3002,46.482,78.64446803,0,215.894,213.8910608,0,0,0,0,0,0,4,10,12,1,1,0,0,0,0,0,1,0,0,0
Row431,0,training,2.9934,36.462,58.03793557,0,147.004,145.9690055,0,0,0,0,0,0,2,8,12,1,1,0,0,0,0,0,1,0,0,0
Row432,0,training,6.4955,85.037,136.7347127,0,354.491,351.9146887,0,0,2,0,0,0,5,19,28,2,2,0,0,0,0,0,2,0,0,0.142857143
Row433,0,training,4.1667,50.689,85.00941014,0,229.921,227.9067108,0,0,0,0,0,0,4,11,15,1,1,0,0,0,0,0,1,0,0,0.142857143
Row434,0,training,3.8262,68.3558,109.7204282,34.14,287.167,285.9622059,2,0,2,0,2,0,5,17,25,2,2,0,0,0,0,0,2,0,0,0
Row435,0,training,2.34,31.452,47.73466935,0,112.559,112.0079778,0,0,0,0,0,0,1,7,12,1,1,0,0,0,0,0,1,0,0,0
Row436,0,training,3.5754,64.5817,106.6071021,50.7,275.526,273.9579792,4,1,2,1,4,0,7,16,21,2,2,0,0,1,0,0,1,0,0,0
Row437,1,training,6.1982,73.072,122.9228215,18.46,321.974,319.8965401,2,0,0,0,2,0,6,18,22,3,2,0,1,0,0,1,2,0,0,0
Row438,0,training,4.6182,88.116,168.1887587,17.07,490.639,485.6834414,1,0,0,0,1,0,11,21,21,6,0,6,6,0,0,0,0,6,6,0.9
Row439,0,training,5.2415,76.098,133.7498941,0,373.321,369.8210939,0,0,0,0,0,0,7,17,22,3,0,1,3,0,0,0,0,1,3,0.6
Row440,0,training,5.2243,77.684,143.4913665,9.23,411.754,407.7770362,1,0,0,0,1,0,9,18,22,3,0,2,3,0,1,1,0,1,2,0.777777778
Row441,0,training,2.3836,37.229,59.50749669,0,236.334,233.844652,0,0,2,0,0,0,3,6,11,0,0,0,0,0,0,0,0,0,0,1
Row442,1,training,2.5954,31.01,56.31725805,0,167.85,165.8910608,0,0,0,0,0,0,4,6,8,0,0,0,0,0,0,0,0,0,0,1
Row443,0,training,2.0289,26.214,46.01399182,0,133.405,131.9300331,0,0,1,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,1
Row444,0,training,1.9777,25.713,41.38606468,0,110.971,109.9690055,0,0,1,0,0,0,2,5,9,0,0,0,0,0,0,0,0,0,0,0.333333333
Row445,0,training,2.4254,35.999,54.09961146,0,126.586,126.0236279,0,0,1,0,0,0,1,8,15,1,1,0,0,0,0,0,1,0,0,0.142857143
Row446,0,training,0.624,20.46,35.88011556,12.53,92.525,92.00289246,1,0,1,0,1,0,2,5,10,1,0,1,1,0,1,1,0,0,0,1
Row447,0,training,1.464,21.44,35.7107256,0,98.96,97.96900549,0,0,1,0,0,0,2,4,8,0,0,0,0,0,0,0,0,0,0,1
Row448,1,training,1.4215,16.573,29.34578348,0,84.933,83.95335542,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,1
Row449,0,training,1.4972,43.078,71.39758451,18.46,187.066,186.021435,2,0,7,0,2,0,4,10,22,0,0,0,0,0,0,0,0,0,0,1
Row450,0,training,2.8607,57.6225,98.36400664,44.76,285.491,283.9538785,4,0,9,0,4,0,8,14,26,0,0,0,0,0,0,0,0,0,0,1
Row451,0,training,2.1972,38.765,58.56371985,0,159.081,157.9723766,0,0,4,0,1,0,3,7,15,0,0,0,0,0,0,0,0,0,0,1
Row452,0,training,3.0869,59.1677,92.60397987,32.34,233.098,232.0170183,3,1,1,1,1,2,5,14,24,1,1,0,0,0,0,0,1,0,0,0.222222222
Row453,0,training,1.4126,60.161,82.92429946,6.48,208.377,208.0162614,2,0,0,0,3,0,5,11,23,0,0,0,0,0,0,0,0,0,0,0.666666667
Row454,0,training,-0.2956,19.751,31.39049103,20.31,73.095,73.05276384,2,0,1,0,1,1,2,5,12,0,0,0,0,0,0,0,0,0,0,0.666666667
Row455,0,training,3.0496,84.9705,119.9943973,23.55,268.36,268.1575633,3,0,4,0,3,0,3,20,40,2,2,0,0,0,0,0,2,0,0,0.235294118
Row456,1,training,4.9988,108.925,150.8899694,6.48,330.475,330.2095988,2,0,5,0,2,0,2,25,51,3,3,0,0,0,0,0,3,0,0,0.217391304
Row457,0,training,4.3469,127.6045,184.0138656,36.02,415.537,415.2259772,5,0,5,0,5,0,5,31,60,4,3,0,1,0,0,1,3,0,0,0.269230769
Row458,0,training,3.4094,84.344,115.8328752,6.48,254.377,254.1782987,2,0,4,0,2,0,2,19,41,2,2,0,0,0,0,0,2,0,0,0.294117647
Row459,0,training,1.7526,40.769,55.92112102,3.24,121.183,121.0891494,1,0,1,0,1,0,1,9,20,1,1,0,0,0,0,0,1,0,0,0.25
Row460,0,training,0.5132,70.187,105.8718158,60.13,252.318,252.1586259,6,0,2,0,6,0,6,18,38,2,1,1,1,1,0,0,0,1,1,0.75
Row461,0,training,-0.5783,17.8744,26.17405353,29.26,60.1,60.06874826,2,2,0,1,2,0,2,4,12,0,0,0,0,0,0,0,0,0,0,1
Row462,0,training,0.2294,19.482,30.52889482,32.67,74.083,74.04801281,3,0,1,0,2,0,3,5,11,0,0,0,0,0,0,0,0,0,0,1
Row463,0,training,-0.556,38.6995,64.96107143,69.64,160.173,160.0847922,5,2,4,2,3,1,5,11,23,0,0,0,0,0,0,0,0,0,0,0.666666667
Row464,1,training,2.873,107.9425,183.9806057,96.6,474.819,474.0805486,8,0,6,0,8,0,12,32,50,2,2,0,0,1,0,0,1,0,0,0.3
Row465,0,training,4.7381,87.557,136.3632235,22,329.321,329.1027487,2,0,2,0,2,0,5,24,38,3,3,0,0,1,0,0,2,0,0,0.105263158
Row466,0,training,-1.0397,46.5757,72.45404342,72.68,180.167,180.0647255,6,1,0,1,5,0,6,13,21,2,2,0,0,2,0,0,0,0,0,0.285714286
Row467,0,training,5.2738,96.0082,158.327932,46.92,398.24,397.0560239,4,1,3,1,3,1,8,26,41,4,2,1,2,1,0,0,1,1,2,0.333333333
Row468,0,training,1.0232,65.6784,111.5652068,84.1,291.72,291.0192879,8,0,3,0,5,0,10,18,28,2,1,1,1,1,1,1,0,0,0,0.5
Row469,1,training,0.7967,45.449,65.19474594,6.48,162.283,162.0285403,2,0,0,0,3,0,4,9,19,1,0,1,1,0,1,1,0,0,0,0.8
Row470,0,training,0.78072,90.861,143.5558432,110.59,363.395,363.0888916,8,1,4,1,7,0,9,25,42,3,2,0,1,1,0,1,1,0,0,0.3125
Row471,0,training,5.02682,118.4545,181.7888228,74.94,421.497,421.2001563,7,0,7,0,7,0,7,31,58,3,3,0,0,1,0,0,2,0,0,0.291666667
Row472,0,training,1.1002,34.57,55.47220629,22,149.602,148.9702124,2,0,0,0,3,0,4,8,12,1,1,0,0,1,0,0,0,0,0,0.25
Row473,0,training,-0.4548,23.5154,36.73038172,41.13,88.11,88.06366288,3,2,0,2,1,2,3,6,14,0,0,0,0,0,0,0,0,0,0,0.666666667
Row474,0,training,2.558,59.0317,87.66788139,38.33,201.225,201.0789786,3,1,1,1,2,1,3,15,26,2,2,0,0,0,0,0,2,0,0,0.083333333
Row475,0,training,2.74354,62.7807,94.20415323,38.33,225.313,225.0823497,3,1,2,1,3,1,4,15,30,1,1,0,0,0,0,0,1,0,0,0.363636364
Row476,0,training,2.192,57.2897,89.19458843,47.56,209.245,209.1051933,4,1,3,1,3,1,4,15,30,1,1,0,0,0,0,0,1,0,0,0.363636364
Row477,0,training,1.9121,56.8607,93.30230251,56.79,223.228,223.0844579,5,1,1,1,4,1,5,16,29,2,1,0,1,0,0,1,1,0,0,0.363636364
Row478,0,training,1.0388,42.1647,63.99642001,50.69,162.214,162.0462986,4,1,1,1,4,1,5,10,20,0,0,0,0,0,0,0,0,0,0,0.6
Row479,0,training,0.1071,55.1847,86.64766001,71,219.266,219.0677623,6,1,1,1,5,2,7,14,27,0,0,0,0,0,0,0,0,0,0,0.571428571
Row480,1,training,1.4698,51.6267,76.72630424,50.69,190.268,190.0775987,4,1,3,1,4,1,5,12,26,0,0,0,0,0,0,0,0,0,0,0.714285714
Row481,0,training,2.9464,69.3927,116.3473593,46.92,303.671,303.0386242,4,1,2,1,4,0,8,20,29,2,2,0,0,1,0,0,1,0,0,0.166666667
Row482,0,training,1.7283,35.9887,49.34620742,12.03,107.156,107.0734993,1,1,1,1,1,0,1,8,17,1,1,0,0,0,0,0,1,0,0,0.142857143
Row483,0,training,1.5447,49.2975,78.65215886,98.31,197.15,197.0436557,7,1,3,1,5,0,7,14,21,1,1,0,0,0,0,0,1,0,0,0.142857143
Row484,0,training,0.7355,26.83,42.78448378,26.3,100.117,100.0524295,2,0,1,0,2,0,2,7,15,0,0,0,0,0,0,0,0,0,0,0.4
Row485,0,training,0.48562,88.2377,148.3827868,149.47,381.37,381.0743042,11,2,5,2,9,2,12,26,41,2,2,0,0,1,0,0,1,0,0,0.214285714
Row486,0,training,3.8734,69.161,122.6543711,52.6,331.966,329.9020194,4,0,2,0,4,0,8,18,24,1,1,0,0,0,0,0,1,0,0,0.2
Row487,1,training,0.9319,97.6957,160.6416261,145.81,410.408,410.0896199,11,2,7,2,9,2,12,28,46,2,2,0,0,1,0,0,1,0,0,0.25
Row488,0,training,1.2598,49.121,81.44130624,52.6,194.186,194.0579088,4,0,2,0,4,0,4,14,24,1,1,0,0,0,0,0,1,0,0,0.2
Row489,0,training,0.50992,93.018,154.9577004,140.68,395.397,395.0899543,11,1,5,1,9,2,12,27,44,2,2,0,0,1,0,0,1,0,0,0.266666667
Row490,0,training,1.9764,92.4177,170.9388256,145.81,468.341,468.0362826,11,2,8,2,9,2,16,31,43,2,2,0,0,1,0,0,1,0,0,0.2
Row491,0,training,4.0933,117.636,206.2500017,106.97,527.839,527.0707122,10,0,3,0,8,3,14,36,53,4,2,0,2,0,0,1,2,0,1,0.272727273
Row492,0,training,0.3135,53.5809,87.08688345,98.49,230.245,230.0361278,6,3,2,2,5,1,7,15,25,1,1,0,0,0,0,0,1,0,0,0.125
Row493,0,training,0.7938,32.7908,50.47174058,29.46,118.176,118.0993797,2,1,3,1,2,0,2,8,22,0,0,0,0,0,0,0,0,0,0,1
Row494,0,training,-0.2885,16.5924,29.71915117,52.32,75.067,75.0320284,3,2,0,1,2,1,3,5,10,0,0,0,0,0,0,0,0,0,0,0.5
Row495,0,training,3.8397,87.015,147.5719011,57.65,367.323,367.1031427,5,0,6,0,5,0,8,26,42,2,2,0,0,1,0,0,1,0,0,0.222222222
Row496,0,training,2.7002,49.9733,84.83712088,46.53,221.039,219.9693994,3,1,2,1,2,0,5,13,19,1,1,0,0,0,0,0,1,0,0,0.125
Row497,0,training,1.1856,44.0608,68.90275688,78.39,168.152,168.0534921,5,2,2,1,4,0,5,12,20,1,1,0,0,0,0,0,1,0,0,0.142857143
Row498,0,training,1.4008,34.6588,53.70412422,29.46,124.139,124.0524295,2,1,1,1,2,0,2,9,17,1,1,0,0,0,0,0,1,0,0,0.142857143
Row499,0,training,1.5011,82.4638,129.8789387,41.93,299.37,299.1521435,4,1,1,1,4,0,4,22,43,5,1,1,4,0,1,2,1,0,2,0.555555556
Row500,1,training,2.5478,58.808,90.03388772,52.58,216.192,216.0422587,4,0,1,0,4,0,4,16,24,3,3,0,0,2,0,0,1,0,0,0.083333333
Row501,0,training,1.1856,44.0608,68.90275688,78.39,168.152,168.0534921,5,2,2,1,4,0,5,12,20,1,1,0,0,0,0,0,1,0,0,0.142857143
Row502,0,training,1.58582,42.1434,60.61472327,35.25,137.182,137.084064,2,2,1,1,2,0,2,10,21,1,1,0,0,0,0,0,1,0,0,0.25
Row503,0,training,3.0106,49.566,80.99491026,18.46,207.056,205.9901349,2,0,2,0,2,0,4,12,20,1,1,0,0,0,0,0,1,0,0,0.25
Row504,0,training,2.00362,37.731,55.27483258,9.23,122.167,122.0731649,1,0,1,0,1,0,1,9,19,1,1,0,0,0,0,0,1,0,0,0.25
Row505,0,training,1.58582,42.1434,60.61472327,35.25,137.182,137.084064,2,2,1,1,2,0,2,10,21,1,1,0,0,0,0,0,1,0,0,0.25
Row506,0,training,1.249,73.2088,110.9294915,96.28,260.297,260.1273258,6,4,4,2,6,0,6,19,35,2,2,0,0,1,0,0,1,0,0,0.230769231
Row507,0,training,2.3572,44.556,70.69164403,18.46,172.611,172.0291072,2,0,2,0,2,0,3,11,20,1,1,0,0,0,0,0,1,0,0,0.25
Row508,0,training,4.20616,107.0357,160.8543398,58.64,368.477,368.2099928,5,1,3,1,3,2,5,27,55,2,2,0,0,0,0,0,2,0,0,0.363636364
Row509,0,training,3.7033,105.9045,168.5250123,63.22,394.423,394.1416384,6,0,3,0,6,0,6,29,51,5,2,0,3,0,0,3,2,0,0,0.347826087
Row510,0,training,2.8484,50.5,71.591555,9.23,158.2,158.0731649,1,0,1,0,1,0,1,12,22,2,2,0,0,0,0,0,2,0,0,0.090909091
Row511,0,training,3.1732,95.0268,142.3134262,45.59,324.424,324.183778,4,1,4,1,4,0,4,24,48,5,2,3,3,1,3,3,1,0,0,0.45
Row512,0,training,2.605,97.6375,176.5377166,116.94,483.375,483.0635806,10,1,8,1,9,0,16,32,46,3,3,0,0,2,0,0,1,0,0,0.3125
Row513,0,training,1.31662,93.1132,154.5245309,132.4,401.832,401.0560673,10,2,7,2,8,2,12,26,42,2,2,0,0,1,0,0,1,0,0,0.285714286
Row514,0,training,1.5208,63.8964,95.85821146,71.96,225.296,225.1589602,6,2,5,2,6,0,6,16,35,1,1,0,0,1,0,0,0,0,0,0.7
Row515,0,training,2.6983,53.3588,79.16389267,29.46,180.247,180.1150298,2,1,1,1,2,0,2,13,29,1,1,0,0,0,0,0,1,0,0,0.454545455
Row516,0,training,2.97164,73.337,111.3294705,29.54,275.801,275.0746775,3,0,5,0,3,1,5,17,35,1,1,0,0,1,0,0,0,0,0,0.583333333
Row517,0,training,-0.2826,19.5118,35.53843634,46.53,90.078,90.03169405,3,1,2,1,2,0,3,6,12,0,0,0,0,0,0,0,0,0,0,0.666666667
